1,1.04152770593709
2,0.777481734666605
3,0.743546427749783
4,0.643555305965815
5,0.540027708194451
6,0.540456305504694
7,0.543757037745635
8,0.532903879036713
9,0.530829398013925
10,0.530764653052145
11,0.53065936231932
12,0.529470787708235
13,0.528956321015108
